"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO","6158350","1905-01-01","1905","01","01","","5.6","","1.7","","3.7","","14.3","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-02","1905","01","02","","3.3","","-6.1","","-1.4","","19.4","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-03","1905","01","03","","-6.1","","-15.0","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-04","1905","01","04","","-6.7","","-17.8","","-12.3","","30.3","","0.0","","0.0","","0.3","","0.3","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-05","1905","01","05","","-6.7","","-15.0","","-10.9","","28.9","","0.0","","0.0","","7.9","","7.9","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-06","1905","01","06","","-3.3","","-13.3","","-8.3","","26.3","","0.0","","0.0","","9.1","","9.1","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-07","1905","01","07","","-3.3","","-7.8","","-5.6","","23.6","","0.0","","0.0","","16.8","","16.8","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-08","1905","01","08","","-2.8","","-10.6","","-6.7","","24.7","","0.0","","0.0","","0.3","","0.3","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-09","1905","01","09","","-1.1","","-12.2","","-6.7","","24.7","","0.0","","0.0","","3.0","","3.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-10","1905","01","10","","-0.6","","-12.8","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-11","1905","01","11","","-6.1","","-15.0","","-10.6","","28.6","","0.0","","5.1","","6.4","","11.4","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-12","1905","01","12","","3.9","","-9.4","","-2.8","","20.8","","0.0","","10.2","","0.0","T","10.2","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1905-01-13","1905","01","13","","-3.3","","-12.2","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
