"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-01","2005","01","01","","-21.2","","-25.8","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-02","2005","01","02","","-21.0","","-23.9","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-03","2005","01","03","","-14.8","","-22.5","","-18.7","","36.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-04","2005","01","04","","-9.3","","-16.2","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-05","2005","01","05","","-9.2","","-18.8","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-06","2005","01","06","","-16.4","","-18.8","","-17.6","","35.6","","0.0","","0.0","","0.6","","0.6","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-07","2005","01","07","","-18.2","","-22.4","","-20.3","","38.3","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-08","2005","01","08","","-15.1","","-26.1","","-20.6","","38.6","","0.0","","0.0","","3.0","","3.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-09","2005","01","09","","-10.2","","-24.4","","-17.3","","35.3","","0.0","","0.0","","0.7","","0.7","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-10","2005","01","10","","-23.9","","-29.5","","-26.7","","44.7","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-11","2005","01","11","","-29.3","","-38.6","","-34.0","","52.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-12","2005","01","12","","-31.8","","-40.4","","-36.1","","54.1","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-13","2005","01","13","","-25.8","","-39.6","","-32.7","","50.7","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-14","2005","01","14","","-26.8","","-32.6","","-29.7","","47.7","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-15","2005","01","15","","-28.7","","-35.1","","-31.9","","49.9","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-16","2005","01","16","","-28.5","","-35.7","","-32.1","","50.1","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-17","2005","01","17","","-25.5","","-34.4","","-30.0","","48.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-18","2005","01","18","","-27.5","","-33.0","","-30.3","","48.3","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-19","2005","01","19","","-24.4","","-32.0","","-28.2","","46.2","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-20","2005","01","20","","-22.5","","-26.7","","-24.6","","42.6","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-21","2005","01","21","","-23.1","","-27.6","","-25.4","","43.4","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-22","2005","01","22","","-23.3","","-27.5","","-25.4","","43.4","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-23","2005","01","23","","-26.0","","-28.3","","-27.2","","45.2","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-24","2005","01","24","","-23.0","","-28.6","","-25.8","","43.8","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-25","2005","01","25","","-23.0","","-29.2","","-26.1","","44.1","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-26","2005","01","26","","-25.4","","-29.6","","-27.5","","45.5","","0.0","","0.0","","2.0","","1.2","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-27","2005","01","27","","-26.8","","-34.0","","-30.4","","48.4","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-28","2005","01","28","","-18.8","","-27.6","","-23.2","","41.2","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-29","2005","01","29","","-18.5","","-25.5","","-22.0","","40.0","","0.0","","0.0","","1.0","","1.0","","2","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-30","2005","01","30","","-25.5","","-37.1","","-31.3","","49.3","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-01-31","2005","01","31","","-35.8","","-43.3","","-39.6","","57.6","","0.0","","0.0","","0.6","","0.6","","3","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-01","2005","02","01","","-31.5","","-37.2","","-34.4","","52.4","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-02","2005","02","02","","-31.4","","-39.2","","-35.3","","53.3","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-03","2005","02","03","","-27.5","","-39.3","","-33.4","","51.4","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-04","2005","02","04","","-26.1","","-29.4","","-27.8","","45.8","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-05","2005","02","05","","-29.4","","-33.6","","-31.5","","49.5","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-06","2005","02","06","","-30.8","","-35.7","","-33.3","","51.3","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-07","2005","02","07","","-30.0","","-35.2","","-32.6","","50.6","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-08","2005","02","08","","-26.3","","-32.3","","-29.3","","47.3","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-09","2005","02","09","","-22.7","","-29.9","","-26.3","","44.3","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-10","2005","02","10","","-22.1","","-28.1","","-25.1","","43.1","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-11","2005","02","11","","-25.6","","-31.9","","-28.8","","46.8","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-12","2005","02","12","","-24.5","","-32.5","","-28.5","","46.5","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-13","2005","02","13","","-24.1","","-31.0","","-27.6","","45.6","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-14","2005","02","14","","-28.5","","-36.1","","-32.3","","50.3","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-15","2005","02","15","","-26.9","","-35.0","","-31.0","","49.0","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-16","2005","02","16","","-23.3","","-29.0","","-26.2","","44.2","","0.0","","","","","","","","","","","","",""
"-125.25","71.99","SACHS HARBOUR CLIMATE","2503648","2005-02-17","2005","02","17","","-21.1","","-25.4","","-23.3","","41.3","","0.0","","","","","","","","","","","","",""
