"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-66.53","45.87","FREDERICTON A","8101500","1959-01-01","1959","01","01","","-4.4","","-20.0","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-02","1959","01","02","","-6.1","","-16.1","","-11.1","","29.1","","0.0","","0.0","","16.8","","16.8","","13","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-03","1959","01","03","","1.7","","-9.4","","-3.9","","21.9","","0.0","","0.0","","0.0","T","0.0","T","28","","27","","56",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-04","1959","01","04","","-1.7","","-5.6","","-3.7","","21.7","","0.0","","0.0","","1.8","","1.8","","28","","27","","40",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-05","1959","01","05","","-12.8","","-17.8","","-15.3","","33.3","","0.0","","0.0","","0.3","","0.3","","23","","29","","85",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-06","1959","01","06","","-16.7","","-21.7","","-19.2","","37.2","","0.0","","0.0","","0.0","","0.0","","20","","29","","100",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-07","1959","01","07","","-12.2","","-20.0","","-16.1","","34.1","","0.0","","0.0","","0.0","T","0.0","T","20","","29","","72",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-08","1959","01","08","","-8.9","","-16.1","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","20","","29","","85",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-09","1959","01","09","","-8.3","","-11.7","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","20","","27","","48",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-10","1959","01","10","","-6.7","","-11.1","","-8.9","","26.9","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-11","1959","01","11","","-4.4","","-21.7","","-13.1","","31.1","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-12","1959","01","12","","1.1","","-9.4","","-4.2","","22.2","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-13","1959","01","13","","0.0","","-7.8","","-3.9","","21.9","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-14","1959","01","14","","-2.8","","-9.4","","-6.1","","24.1","","0.0","","0.0","","0.0","","0.0","","15","","29","","51",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-15","1959","01","15","","-2.2","","-11.7","","-7.0","","25.0","","0.0","","0.3","","2.8","","3.0","","15","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-16","1959","01","16","","11.1","","-5.0","","3.1","","14.9","","0.0","","37.8","","0.0","","37.8","","15","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-17","1959","01","17","","3.9","","-1.1","","1.4","","16.6","","0.0","","0.0","","0.0","T","0.0","T","8","","16","","97",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-18","1959","01","18","","-2.8","","-11.1","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-19","1959","01","19","","-0.6","","-18.3","","-9.5","","27.5","","0.0","","0.0","","0.8","","0.8","","3","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-20","1959","01","20","","-1.1","","-7.8","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","3","","27","","58",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-21","1959","01","21","","0.0","","-11.7","","-5.9","","23.9","","0.0","","11.7","","5.1","","16.8","","3","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-22","1959","01","22","","10.0","","-5.0","","2.5","","15.5","","0.0","","2.0","","0.0","","2.0","","8","","27","","56",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-23","1959","01","23","","-4.4","","-8.3","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","3","","29","","51",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-24","1959","01","24","","-8.9","","-16.7","","-12.8","","30.8","","0.0","","0.0","","2.3","","2.3","","3","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-25","1959","01","25","","-5.0","","-17.2","","-11.1","","29.1","","0.0","","0.0","","7.1","","7.1","","5","","27","","56",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-26","1959","01","26","","-15.0","","-22.2","","-18.6","","36.6","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-27","1959","01","27","","-8.3","","-26.1","","-17.2","","35.2","","0.0","","0.0","","2.8","","2.8","","13","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-28","1959","01","28","","-2.8","","-23.3","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-29","1959","01","29","","-0.6","","-15.6","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-30","1959","01","30","","5.0","","-11.1","","-3.1","","21.1","","0.0","","7.1","","1.0","","8.1","","13","","27","","56",""
"-66.53","45.87","FREDERICTON A","8101500","1959-01-31","1959","01","31","","-11.1","","-15.6","","-13.4","","31.4","","0.0","","0.0","","0.0","T","0.0","T","8","","27","","72",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-01","1959","02","01","","-18.9","","-23.3","","-21.1","","39.1","","0.0","","0.0","","0.0","","0.0","","8","","29","","60",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-02","1959","02","02","","-12.8","","-24.4","","-18.6","","36.6","","0.0","","0.0","","0.0","","0.0","","8","","23","","45",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-03","1959","02","03","","2.2","","-15.6","","-6.7","","24.7","","0.0","","1.3","","2.5","","3.8","","8","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-04","1959","02","04","","6.1","","-5.0","","0.6","","17.4","","0.0","","18.5","","0.0","T","18.5","","8","","20","","71",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-05","1959","02","05","","0.6","","-3.9","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-06","1959","02","06","","-1.1","","-6.7","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","3","","29","","68",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-07","1959","02","07","","-10.0","","-21.1","","-15.6","","33.6","","0.0","","0.0","","0.5","","0.5","","3","","29","","72",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-08","1959","02","08","","-11.7","","-22.2","","-17.0","","35.0","","0.0","","0.0","","0.0","T","0.0","T","3","","29","","103",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-09","1959","02","09","","-11.1","","-25.6","","-18.4","","36.4","","0.0","","0.0","","1.5","","1.5","","3","","29","","40",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-10","1959","02","10","","-3.3","","-15.0","","-9.2","","27.2","","0.0","","0.0","","0.5","","0.5","","3","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1959-02-11","1959","02","11","","-7.8","","-12.8","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
