"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-01","1990","01","01","","6.3","","-7.1","","-0.4","","18.4","","0.0","","10.2","","0.0","T","10.2","","68","","32","","76",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-02","1990","01","02","","-0.9","","-11.6","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","48","","32","","74",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-03","1990","01","03","","3.3","","-7.2","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","47","","30","","33",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-04","1990","01","04","","4.8","","-6.9","","-1.1","","19.1","","0.0","","5.8","","0.0","","5.8","","41","","21","","52",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-05","1990","01","05","","4.2","","-10.8","","-3.3","","21.3","","0.0","","0.0","","0.0","T","0.0","T","27","","32","","50",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-06","1990","01","06","","-3.3","","-13.1","","-8.2","","26.2","","0.0","","0.0","","1.4","","1.0","","26","","","","<31",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-07","1990","01","07","","-1.0","","-14.5","","-7.8","","25.8","","0.0","","0.0","","3.0","","2.8","","27","","32","","33",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-08","1990","01","08","","4.7","","-6.8","","-1.1","","19.1","","0.0","","0.0","","0.0","T","0.0","T","30","","","","<31",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-09","1990","01","09","","1.8","","-6.3","","-2.3","","20.3","","0.0","","0.0","T","0.0","","0.0","T","27","","18","","39",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-10","1990","01","10","","3.2","","-4.0","","-0.4","","18.4","","0.0","","26.2","","2.6","","28.3","","25","","34","","54",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-11","1990","01","11","","-3.0","","-9.2","","-6.1","","24.1","","0.0","","0.0","","1.4","","1.0","","18","","34","","56",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-12","1990","01","12","","1.0","","-5.8","","-2.4","","20.4","","0.0","","0.0","T","6.4","","6.6","","24","","11","","39",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-13","1990","01","13","","-4.3","","-15.0","","-9.7","","27.7","","0.0","","0.0","","0.6","","0.4","","23","","32","","33",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-14","1990","01","14","","-13.8","","-18.2","","-16.0","","34.0","","0.0","","0.0","","0.6","","0.2","","23","","31","","52",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-15","1990","01","15","","-0.6","","-21.7","","-11.2","","29.2","","0.0","","0.0","","3.4","","2.8","","23","","16","","35",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-16","1990","01","16","","1.3","","-12.8","","-5.8","","23.8","","0.0","","0.0","T","0.4","","0.4","","26","","19","","35",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-17","1990","01","17","","3.7","","-10.6","","-3.5","","21.5","","0.0","","4.2","","0.0","","4.2","","26","","20","","59",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-18","1990","01","18","","5.5","","0.5","","3.0","","15.0","","0.0","","5.0","","0.0","","5.0","","14","","20","","56",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-19","1990","01","19","","2.0","","-14.0","","-6.0","","24.0","","0.0","","0.0","","0.0","T","0.0","T","10","","31","","81",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-20","1990","01","20","","0.7","","-16.6","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","10","","23","","48",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-21","1990","01","21","","-4.0","","-15.2","","-9.6","","27.6","","0.0","","0.0","","3.4","","3.0","","10","","2","","41",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-22","1990","01","22","","-4.0","","-16.7","","-10.4","","28.4","","0.0","","0.0","","6.8","","4.8","","13","","12","","35",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-23","1990","01","23","","2.0","","-9.8","","-3.9","","21.9","","0.0","","0.0","T","2.4","","2.6","","19","","","","<31",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-24","1990","01","24","","3.5","","-11.4","","-4.0","","22.0","","0.0","","1.2","","4.0","","5.2","","17","","","M","","M"
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-25","1990","01","25","","3.6","","-0.1","","1.8","","16.2","","0.0","","2.8","","0.0","","2.8","","12","","11","","33",""
"-65.89","45.32","SAINT JOHN A","8104900","1990-01-26","1990","01","26","","10.4","","0.5","","5.5","","12.5","","0.0","","47.8","","0.0","T","47.8","","5","","20","","81",""
