"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-66.53","45.87","FREDERICTON A","8101500","1966-01-01","1966","01","01","","7.2","","0.0","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","18","","29","","40",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-02","1966","01","02","","0.0","","-8.9","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-03","1966","01","03","","-5.6","","-10.0","","-7.8","","25.8","","0.0","","0.0","","10.4","","8.9","","10","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-04","1966","01","04","","-0.6","","-9.4","","-5.0","","23.0","","0.0","","0.0","","0.3","","0.3","","20","","29","","72",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-05","1966","01","05","","-5.6","","-18.3","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-06","1966","01","06","","-7.2","","-19.4","","-13.3","","31.3","","0.0","","0.0","","0.3","","0.3","","20","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-07","1966","01","07","","-3.9","","-13.3","","-8.6","","26.6","","0.0","","0.0","","1.8","","1.3","","20","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-08","1966","01","08","","-4.4","","-18.9","","-11.7","","29.7","","0.0","","0.0","","0.3","","0.3","","18","","2","","51",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-09","1966","01","09","","-5.0","","-15.0","","-10.0","","28.0","","0.0","","0.0","","0.3","","0.3","","18","","36","S","56",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-10","1966","01","10","","-5.0","","-17.8","","-11.4","","29.4","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-11","1966","01","11","","-3.3","","-13.9","","-8.6","","26.6","","0.0","","0.0","","4.3","","3.8","","15","","27","","45",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-12","1966","01","12","","-12.8","","-17.2","","-15.0","","33.0","","0.0","","0.0","","0.0","T","0.0","T","18","","27","","42",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-13","1966","01","13","","-7.2","","-17.8","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-14","1966","01","14","","-3.9","","-13.3","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-15","1966","01","15","","-3.9","","-17.2","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","15","","27","","50",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-16","1966","01","16","","-8.3","","-18.3","","-13.3","","31.3","","0.0","","0.0","","0.8","","0.8","","15","","27","","35",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-17","1966","01","17","","-0.6","","-12.8","","-6.7","","24.7","","0.0","","0.0","","0.8","","0.3","","15","","29","","32",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-18","1966","01","18","","3.9","","-2.8","","0.6","","17.4","","0.0","","0.0","T","0.0","T","0.0","T","15","","32","","42",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-19","1966","01","19","","2.8","","0.6","","1.7","","16.3","","0.0","","0.0","T","0.3","","0.3","","10","","2","","42",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-20","1966","01","20","","2.2","","-2.2","","0.0","","18.0","","0.0","","0.0","","0.0","T","0.0","T","8","","2","S","42",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-21","1966","01","21","","0.0","","-3.3","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-22","1966","01","22","","1.1","","-4.4","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-23","1966","01","23","","-1.1","","-10.0","","-5.6","","23.6","","0.0","","0.0","","0.0","T","0.0","T","5","","7","","61",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-24","1966","01","24","","-1.1","","-2.2","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","5","","7","","71",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-25","1966","01","25","","-0.6","","-2.2","","-1.4","","19.4","","0.0","","0.0","T","0.0","T","0.0","T","5","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-26","1966","01","26","","-2.2","","-10.0","","-6.1","","24.1","","0.0","","0.0","","0.3","","0.3","","5","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-27","1966","01","27","","-2.2","","-9.4","","-5.8","","23.8","","0.0","","0.0","","2.8","","2.8","","5","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-28","1966","01","28","","0.6","","-6.7","","-3.1","","21.1","","0.0","","0.0","","31.5","","25.1","","15","","29","S","39",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-29","1966","01","29","","-3.3","","-5.6","","-4.5","","22.5","","0.0","","0.0","","4.6","","3.8","","38","","29","S","35",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-30","1966","01","30","","1.7","","-5.0","","-1.7","","19.7","","0.0","","1.8","","14.2","","20.8","","36","","9","","56",""
"-66.53","45.87","FREDERICTON A","8101500","1966-01-31","1966","01","31","","-0.6","","-7.8","","-4.2","","22.2","","0.0","","0.0","","5.1","","3.3","","43","","14","","32",""
"-66.53","45.87","FREDERICTON A","8101500","1966-02-01","1966","02","01","","-1.7","","-11.1","","-6.4","","24.4","","0.0","","0.0","","0.5","","0.5","","46","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-02-02","1966","02","02","","-0.6","","-5.0","","-2.8","","20.8","","0.0","","0.0","T","0.0","T","0.0","T","46","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-02-03","1966","02","03","","-1.1","","-5.0","","-3.1","","21.1","","0.0","","0.0","T","0.0","T","0.0","T","43","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-02-04","1966","02","04","","-2.2","","-7.2","","-4.7","","22.7","","0.0","","0.0","","0.3","","0.3","","41","","","","<31",""
"-66.53","45.87","FREDERICTON A","8101500","1966-02-05","1966","02","05","","-1.7","","-8.3","","-5.0","","23.0","","0.0","","0.0","","0.3","","0.3","","41","","","","<31",""
