"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-116.46","49.03","LISTER","1144635","2002-01-01","2002","01","01","","-3.0","","-12.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-02","2002","01","02","","-3.0","","-8.0","","-5.5","","23.5","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-03","2002","01","03","","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-04","2002","01","04","","4.5","","-3.0","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-05","2002","01","05","","3.0","","-1.5","","0.8","","17.2","","0.0","","0.0","","2.0","E","2.0","E","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-06","2002","01","06","","4.5","","-1.0","","1.8","","16.2","","0.0","","6.4","","0.0","","6.4","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-07","2002","01","07","","11.5","","1.0","","6.3","","11.7","","0.0","","0.0","C","0.0","","0.0","C","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-08","2002","01","08","","9.0","","5.0","","7.0","","11.0","","0.0","","6.0","A","0.0","","6.0","A","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-09","2002","01","09","","6.0","","2.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-10","2002","01","10","","4.0","","-1.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-11","2002","01","11","","2.5","","-1.0","","0.8","","17.2","","0.0","","0.8","","2.0","","2.8","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-12","2002","01","12","","5.5","","0.0","","2.8","","15.2","","0.0","","3.0","","0.0","","3.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-13","2002","01","13","","4.5","","-2.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-14","2002","01","14","","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-15","2002","01","15","","-2.0","","-6.5","","-4.3","","22.3","","0.0","","0.0","","3.0","","3.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-16","2002","01","16","","-1.0","","-6.0","","-3.5","","21.5","","0.0","","0.0","","3.0","","3.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-17","2002","01","17","","-3.0","","-9.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2002-01-18","2002","01","18","","-2.5","","-7.0","","-4.8","","22.8","","0.0","","0.0","","2.0","E","2.0","E","","","","","",""
