"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-139.13","64.06","DAWSON","2100LRP","2020-01-01","2020","01","01","","-1.4","","-24.2","","-12.8","","30.8","","0.0","","","","","","2.5","","54","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-02","2020","01","02","","-1.5","","-22.4","","-12.0","","30.0","","0.0","","","","","","1.2","","56","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-03","2020","01","03","","-20.6","","-25.8","","-23.2","","41.2","","0.0","","","","","","0.6","","56","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-04","2020","01","04","","-23.9","","-29.3","","-26.6","","44.6","","0.0","","","","","","0.9","","56","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-05","2020","01","05","","-25.9","","-36.8","","-31.4","","49.4","","0.0","","","","","","1.3","","56","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-06","2020","01","06","","-36.6","","-40.7","","-38.7","","56.7","","0.0","","","","","","0.2","","56","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-07","2020","01","07","","-30.1","","-36.7","","-33.4","","51.4","","0.0","","","","","","0.0","","56","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-08","2020","01","08","","-32.3","","-42.9","","-37.6","","55.6","","0.0","","","","","","0.0","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-09","2020","01","09","","-42.5","","-46.9","","-44.7","","62.7","","0.0","","","","","","0.2","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-10","2020","01","10","","-45.2","","-47.7","","-46.4","","64.4","","0.0","","","","","","0.0","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-11","2020","01","11","","-44.3","","-46.2","","-45.2","","63.2","","0.0","","","","","","0.0","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-12","2020","01","12","","-43.3","","-45.4","","-44.3","","62.3","","0.0","","","","","","0.0","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-13","2020","01","13","","-43.8","","-47.2","","-45.5","","63.5","","0.0","","","","","","0.0","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-14","2020","01","14","","-33.0","","-43.9","","-38.4","","56.4","","0.0","","","","","","0.2","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-15","2020","01","15","","-30.5","","-35.1","","-32.8","","50.8","","0.0","","","","","","0.0","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-16","2020","01","16","","-34.8","","-43.2","","-39.0","","57.0","","0.0","","","","","","0.2","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-17","2020","01","17","","-41.7","","-45.3","","-43.5","","61.5","","0.0","","","","","","0.0","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-18","2020","01","18","","-43.9","","-46.1","","-45.0","","63.0","","0.0","","","","","","0.2","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-19","2020","01","19","","-32.6","","-44.7","","-38.6","","56.6","","0.0","","","","","","0.0","","55","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-20","2020","01","20","","-23.1","","-33.1","","-28.1","","46.1","","0.0","","","","","","0.0","","56","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-21","2020","01","21","","-18.4","","-23.1","","-20.7","","38.7","","0.0","","","","","","0.0","","54","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-22","2020","01","22","","-17.8","","-22.4","","-20.1","","38.1","","0.0","","","","","","0.0","","54","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-23","2020","01","23","","-14.5","","-19.9","","-17.2","","35.2","","0.0","","","","","","2.5","","58","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-24","2020","01","24","","-15.2","","-19.9","","-17.6","","35.6","","0.0","","","","","","10.4","","61","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-25","2020","01","25","","-19.9","","-34.2","","-27.1","","45.1","","0.0","","","","","","1.3","","64","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-26","2020","01","26","","-23.3","","-30.5","","-26.9","","44.9","","0.0","","","","","","5.4","","63","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-27","2020","01","27","","-24.1","","-32.7","","-28.4","","46.4","","0.0","","","","","","0.2","","66","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-28","2020","01","28","","-25.7","","-33.2","","-29.5","","47.5","","0.0","","","","","","0.2","","65","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-29","2020","01","29","","-21.1","","-32.0","","-26.6","","44.6","","0.0","","","","","","6.3","","66","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-30","2020","01","30","","-21.8","","-28.0","","-24.9","","42.9","","0.0","","","","","","0.0","","74","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-01-31","2020","01","31","","-21.5","","-26.8","","-24.1","","42.1","","0.0","","","","","","0.8","","73","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-02-01","2020","02","01","","-21.0","","-29.6","","-25.3","","43.3","","0.0","","","","","","0.9","","72","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-02-02","2020","02","02","","-28.6","","-38.1","","-33.4","","51.4","","0.0","","","","","","0.4","","72","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-02-03","2020","02","03","","-21.0","","-31.0","","-26.0","","44.0","","0.0","","","","","","0.0","","71","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-02-04","2020","02","04","","-19.5","","-30.0","","-24.8","","42.8","","0.0","","","","","","0.7","","71","","","","",""
"-139.13","64.06","DAWSON","2100LRP","2020-02-05","2020","02","05","","-16.1","","-21.6","","-18.8","","36.8","","0.0","","","","","","0.2","","70","","","","",""
