"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-01","1984","01","01","","-16.8","","-20.8","","-18.8","","36.8","","0.0","","0.0","","1.0","","1.0","","14","","4","","37","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-02","1984","01","02","","-14.8","","-21.3","","-18.1","","36.1","","0.0","","0.0","","4.1","","4.1","","18","","32","","33","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-03","1984","01","03","","-21.3","","-27.8","","-24.6","","42.6","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-04","1984","01","04","","-17.5","","-24.6","","-21.1","","39.1","","0.0","","0.0","","0.4","","0.4","","19","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-05","1984","01","05","","-15.9","","-18.3","","-17.1","","35.1","","0.0","","0.0","","2.5","","2.5","","19","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-06","1984","01","06","","-16.2","","-28.0","","-22.1","","40.1","","0.0","","0.0","","0.2","","0.2","","20","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-07","1984","01","07","","-20.8","","-29.3","","-25.1","","43.1","","0.0","","0.0","","0.2","","0.2","","20","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-08","1984","01","08","","-19.0","","-36.2","","-27.6","","45.6","","0.0","","0.0","","0.2","","0.2","","20","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-09","1984","01","09","","-24.2","","-36.8","","-30.5","","48.5","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-10","1984","01","10","","-28.1","","-36.7","","-32.4","","50.4","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-11","1984","01","11","","-20.2","","-28.4","","-24.3","","42.3","","0.0","","0.0","","1.0","","1.0","","21","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-12","1984","01","12","","-19.5","","-35.2","","-27.4","","45.4","","0.0","","0.0","","0.2","","0.2","","22","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-13","1984","01","13","","-11.5","","-36.2","","-23.9","","41.9","","0.0","","0.0","","0.0","","0.0","","21","","19","","56","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-14","1984","01","14","","-6.0","","-15.1","","-10.6","","28.6","","0.0","","0.0","","1.6","","1.6","","21","","20","","46","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-15","1984","01","15","","-5.8","","-23.0","","-14.4","","32.4","","0.0","","0.0","","0.2","","0.2","","23","","36","","52","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-16","1984","01","16","","-22.7","","-29.0","","-25.9","","43.9","","0.0","","0.0","","0.0","","0.0","","23","","33","","35","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-17","1984","01","17","","-18.0","","-30.2","","-24.1","","42.1","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-18","1984","01","18","","-18.1","","-33.0","","-25.6","","43.6","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-19","1984","01","19","","-15.2","","-33.4","","-24.3","","42.3","","0.0","","0.0","","0.2","","0.2","","21","","18","","33","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-20","1984","01","20","","-17.7","","-25.4","","-21.6","","39.6","","0.0","","0.0","","0.0","T","0.0","T","21","","29","","39","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-21","1984","01","21","","-23.6","","-31.4","","-27.5","","45.5","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-22","1984","01","22","","-19.0","","-28.3","","-23.7","","41.7","","0.0","","0.0","","5.0","","5.0","","21","","8","","43","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-23","1984","01","23","","-19.6","","-25.8","","-22.7","","40.7","","0.0","","0.0","","3.6","","3.6","","24","","33","","52","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-24","1984","01","24","","-24.6","","-34.4","","-29.5","","47.5","","0.0","","0.0","","0.0","T","0.0","T","26","","28","","31","E"
"-115.78","60.84","HAY RIVER A","2202400","1984-01-25","1984","01","25","","-28.6","","-38.2","","-33.4","","51.4","","0.0","","0.0","","0.4","","0.4","","26","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-26","1984","01","26","","-21.7","","-38.6","","-30.2","","48.2","","0.0","","0.0","","0.2","","0.2","","26","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1984-01-27","1984","01","27","","-18.7","","-28.9","","-23.8","","41.8","","0.0","","0.0","","3.6","","3.6","","28","","","","<31",""
