"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.78","60.84","HAY RIVER A","2202400","1991-01-01","1991","01","01","","-15.2","","-24.8","","-20.0","","38.0","","0.0","","0.0","","0.4","","0.4","","54","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1991-01-02","1991","01","02","","-16.7","","-21.4","","-19.1","","37.1","","0.0","","0.0","","0.6","","0.6","","54","","32","","48","E"
"-115.78","60.84","HAY RIVER A","2202400","1991-01-03","1991","01","03","","-10.0","","-20.9","","-15.5","","33.5","","0.0","","0.0","","0.0","","0.0","","55","","28","","52","E"
"-115.78","60.84","HAY RIVER A","2202400","1991-01-04","1991","01","04","","-12.6","","-31.5","","-22.1","","40.1","","0.0","","0.0","","0.0","T","0.0","T","55","","33","","63","E"
"-115.78","60.84","HAY RIVER A","2202400","1991-01-05","1991","01","05","","-28.6","","-33.8","","-31.2","","49.2","","0.0","","0.0","","0.4","","0.4","","55","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1991-01-06","1991","01","06","","-23.3","","-30.9","","-27.1","","45.1","","0.0","","0.0","","0.4","","0.4","","55","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1991-01-07","1991","01","07","","-29.7","","-38.9","","-34.3","","52.3","","0.0","","0.0","","0.0","T","0.0","T","55","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1991-01-08","1991","01","08","","-26.0","","-37.5","","-31.8","","49.8","","0.0","","0.0","","0.0","T","0.0","T","55","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1991-01-09","1991","01","09","","-25.9","","-36.6","","-31.3","","49.3","","0.0","","0.0","","0.6","","0.6","","55","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1991-01-10","1991","01","10","","-27.6","","-36.9","","-32.3","","50.3","","0.0","","0.0","","0.0","T","0.0","T","56","","","","<31",""
