"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-116.46","49.03","LISTER","1144635","2003-01-01","2003","01","01","","0.5","","-3.0","","-1.3","","19.3","","0.0","","0.0","","10.0","","10.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-02","2003","01","02","","7.0","","-0.5","","3.3","","14.7","","0.0","","8.4","","1.0","","9.4","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-03","2003","01","03","","8.0","","2.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-04","2003","01","04","","2.0","","-2.0","","0.0","","18.0","","0.0","","1.2","","0.0","","1.2","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-05","2003","01","05","","3.5","","0.0","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-06","2003","01","06","","3.5","","0.0","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-07","2003","01","07","","0.0","","-1.5","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-08","2003","01","08","","-0.5","","-4.0","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-09","2003","01","09","","3.0","","-7.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-10","2003","01","10","","-1.5","","-13.0","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-11","2003","01","11","","-1.0","","-11.5","","-6.3","","24.3","","0.0","","0.0","","3.0","","3.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-12","2003","01","12","","2.0","","-5.0","","-1.5","","19.5","","0.0","","0.6","","2.0","","2.6","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-13","2003","01","13","","2.0","","-1.0","","0.5","","17.5","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-14","2003","01","14","","3.5","","-1.0","","1.3","","16.7","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-15","2003","01","15","","0.5","","-2.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-16","2003","01","16","","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-17","2003","01","17","","0.0","","-3.5","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-18","2003","01","18","","-1.5","","-3.5","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-19","2003","01","19","","-2.0","","-4.5","","-3.3","","21.3","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-20","2003","01","20","","0.5","","-3.5","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-21","2003","01","21","","-0.5","","-3.0","","-1.8","","19.8","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-22","2003","01","22","","-2.0","","-5.0","","-3.5","","21.5","","0.0","","0.0","","12.0","","12.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-23","2003","01","23","","4.5","","-6.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-24","2003","01","24","","2.5","","-4.0","","-0.8","","18.8","","0.0","","1.2","","0.0","","1.2","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-25","2003","01","25","","4.0","","-0.5","","1.8","","16.2","","0.0","","7.0","","0.0","","7.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-26","2003","01","26","","12.0","","1.0","","6.5","","11.5","","0.0","","1.8","","0.0","","1.8","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-27","2003","01","27","","8.5","","2.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-28","2003","01","28","","6.0","","0.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-29","2003","01","29","","0.5","","-2.0","","-0.8","","18.8","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-30","2003","01","30","","3.5","","-2.0","","0.8","","17.2","","0.0","","7.4","","0.0","","7.4","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-01-31","2003","01","31","","8.0","","0.0","","4.0","","14.0","","0.0","","1.2","","0.0","","1.2","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-02-01","2003","02","01","","5.5","","1.0","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-02-02","2003","02","02","","5.0","","-3.0","","1.0","","17.0","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-02-03","2003","02","03","","3.0","","-3.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-02-04","2003","02","04","","3.5","","-4.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-02-05","2003","02","05","","3.0","","-6.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-02-06","2003","02","06","","2.0","","-8.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-02-07","2003","02","07","","-1.0","","-6.0","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-02-08","2003","02","08","","3.0","","-3.5","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-116.46","49.03","LISTER","1144635","2003-02-09","2003","02","09","","3.0","","-5.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
