"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.78","60.84","HAY RIVER A","2202400","1995-01-01","1995","01","01","","-7.4","","-16.8","","-12.1","","30.1","","0.0","","0.0","","0.2","","0.2","","41","","31","","33","E"
"-115.78","60.84","HAY RIVER A","2202400","1995-01-02","1995","01","02","","-15.5","","-21.0","","-18.3","","36.3","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1995-01-03","1995","01","03","","-12.0","","-21.4","","-16.7","","34.7","","0.0","","0.0","","0.0","","0.0","","41","","18","","37","E"
"-115.78","60.84","HAY RIVER A","2202400","1995-01-04","1995","01","04","","-11.4","","-22.5","","-17.0","","35.0","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1995-01-05","1995","01","05","","-10.6","","-18.3","","-14.5","","32.5","","0.0","","0.0","","0.0","T","0.0","T","41","","3","","37","E"
"-115.78","60.84","HAY RIVER A","2202400","1995-01-06","1995","01","06","","-14.0","","-20.7","","-17.4","","35.4","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1995-01-07","1995","01","07","","-19.6","","-28.8","","-24.2","","42.2","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1995-01-08","1995","01","08","","-27.6","","-37.1","","-32.4","","50.4","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1995-01-09","1995","01","09","","-28.6","","-36.5","","-32.6","","50.6","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1995-01-10","1995","01","10","","-21.8","","-29.5","","-25.7","","43.7","","0.0","","0.0","","0.6","","0.4","","41","","","","<31",""
