"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.78","60.84","HAY RIVER A","2202400","1989-01-01","1989","01","01","","-17.2","","-29.6","","-23.4","","41.4","","0.0","","0.0","","0.6","","0.6","","33","","16","","39","E"
"-115.78","60.84","HAY RIVER A","2202400","1989-01-02","1989","01","02","","-15.6","","-26.1","","-20.9","","38.9","","0.0","","0.0","","0.0","T","0.0","T","33","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1989-01-03","1989","01","03","","-11.7","","-17.0","","-14.4","","32.4","","0.0","","0.0","","0.4","","0.4","","33","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1989-01-04","1989","01","04","","-12.5","","-24.7","","-18.6","","36.6","","0.0","","0.0","","2.2","","2.2","","33","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1989-01-05","1989","01","05","","-22.8","","-33.7","","-28.3","","46.3","","0.0","","0.0","","0.0","T","0.0","T","34","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1989-01-06","1989","01","06","","-29.1","","-35.4","","-32.3","","50.3","","0.0","","0.0","","0.0","T","0.0","T","34","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1989-01-07","1989","01","07","","-22.0","","-35.8","","-28.9","","46.9","","0.0","","0.0","","0.0","T","0.0","T","34","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1989-01-08","1989","01","08","","-23.2","","-35.2","","-29.2","","47.2","","0.0","","0.0","","0.0","","0.0","","34","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1989-01-09","1989","01","09","","-23.2","","-35.2","","-29.2","","47.2","","0.0","","0.0","","0.0","","0.0","","34","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1989-01-10","1989","01","10","","-20.3","","-28.3","","-24.3","","42.3","","0.0","","0.0","","0.2","","0.2","","34","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1989-01-11","1989","01","11","","-12.0","","-28.8","","-20.4","","38.4","","0.0","","0.0","","0.0","","0.0","","34","","","","<31",""
"-115.78","60.84","HAY RIVER A","2202400","1989-01-12","1989","01","12","","-2.5","","-12.7","","-7.6","","25.6","","0.0","","0.0","","0.0","","0.0","","34","","17","","35","E"
"-115.78","60.84","HAY RIVER A","2202400","1989-01-13","1989","01","13","","-4.6","","-25.1","","-14.9","","32.9","","0.0","","0.0","","0.4","","0.4","","34","","32","","46","E"
