"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-01","2000","01","01","","0.0","","-3.0","","-1.5","","19.5","","0.0","","0.0","","17.0","","17.0","","180","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-02","2000","01","02","","-1.0","","-5.0","","-3.0","","21.0","","0.0","","0.0","","2.0","","2.0","","190","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-03","2000","01","03","","0.0","","-4.0","","-2.0","","20.0","","0.0","","0.0","","30.0","","30.0","","192","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-04","2000","01","04","","0.0","","-3.0","","-1.5","","19.5","","0.0","","0.0","","2.0","","2.0","","208","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-05","2000","01","05","","-1.5","","-4.0","","-2.8","","20.8","","0.0","","0.0","","6.0","","6.0","","208","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-06","2000","01","06","","-0.5","","-3.0","","-1.8","","19.8","","0.0","","0.0","","9.0","","9.0","","209","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-07","2000","01","07","","0.0","","-2.0","","-1.0","","19.0","","0.0","","0.0","T","22.0","","22.0","","","M","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-08","2000","01","08","","0.0","","-3.5","","-1.8","","19.8","","0.0","","0.0","","7.0","","7.0","","238","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-09","2000","01","09","","1.0","","-5.0","","-2.0","","20.0","","0.0","","0.0","","28.0","","28.0","","","M","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-10","2000","01","10","","-3.0","","-5.0","","-4.0","","22.0","","0.0","","0.0","","16.0","","16.0","","270","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-11","2000","01","11","","-3.0","","-6.5","","-4.8","","22.8","","0.0","","0.0","","22.0","","22.0","","","M","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-12","2000","01","12","","-4.0","","-6.0","","-5.0","","23.0","","0.0","","0.0","","9.0","","9.0","","307","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-13","2000","01","13","","-2.0","","-6.0","","-4.0","","22.0","","0.0","","0.0","T","33.0","","33.0","","","M","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-14","2000","01","14","","-1.5","","-4.0","","-2.8","","20.8","","0.0","","0.0","","20.0","E","20.0","E","328","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-15","2000","01","15","","-2.0","","-6.0","","-4.0","","22.0","","0.0","","0.0","","10.0","","10.0","","343","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-16","2000","01","16","","-2.0","","-5.0","","-3.5","","21.5","","0.0","","0.0","","25.0","","25.0","","347","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-17","2000","01","17","","0.0","","-4.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","372","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-18","2000","01","18","","6.0","","-4.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","372","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-19","2000","01","19","","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","13.0","","13.0","","372","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-20","2000","01","20","","0.5","","-4.0","","-1.8","","19.8","","0.0","","0.0","","9.0","","9.0","","380","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-21","2000","01","21","","0.0","","-4.0","","-2.0","","20.0","","0.0","","0.0","","5.0","E","5.0","E","","M","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-22","2000","01","22","","5.0","","-3.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","390","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-23","2000","01","23","","5.0","","-1.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","390","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-24","2000","01","24","","6.0","","-4.0","","1.0","","17.0","","0.0","","0.0","","4.0","","4.0","","390","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-25","2000","01","25","","2.0","","-1.0","","0.5","","17.5","","0.0","","0.0","","10.0","E","10.0","E","390","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-26","2000","01","26","","4.0","","-2.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-27","2000","01","27","","0.5","","-3.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","394","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-28","2000","01","28","","4.0","","-4.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","394","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-29","2000","01","29","","4.0","","-2.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","394","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-30","2000","01","30","","3.0","","-1.0","","1.0","","17.0","","0.0","","0.0","","0.0","C","0.0","C","","M","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-01-31","2000","01","31","","-1.0","","-1.0","","-1.0","","19.0","","0.0","","0.0","","10.0","F","10.0","F","399","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-02-01","2000","02","01","","1.0","","0.5","","0.8","","17.2","","0.0","","","M","","M","","M","398","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-02-02","2000","02","02","","6.0","","-0.5","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","403","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-02-03","2000","02","03","","12.0","","1.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","403","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-02-04","2000","02","04","","13.0","","1.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","403","","","","",""
"-123.08","49.38","N VANC GROUSE MTN RESORT","1105658","2000-02-05","2000","02","05","","2.0","","-1.0","","0.5","","17.5","","0.0","","","M","0.0","","","M","401","","","","",""
